ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-07 17:39:21.226,RIOT-BLE-2,1157,,,,,,,-76
2026-03-07 17:39:21.238,RIOT-BLE-0,38156,,,,,,,-71
2026-03-07 17:39:21.243,RIOT-BLE-1,2056,,,,,,,-64
2026-03-07 17:39:21.248,RIOT-BLE-3,36551,,,,,,,-77
2026-03-07 17:39:21.298,RIOT-BLE-3,36552,,,,,,,-76
2026-03-07 17:39:21.342,RIOT-BLE-1,2057,,,,,,,-65
2026-03-07 17:39:21.376,RIOT-BLE-2,1158,,,,,,,-74
2026-03-07 17:39:21.397,RIOT-BLE-3,36553,,,,,,,-75
2026-03-07 17:39:21.426,RIOT-BLE-2,1159,,,,,,,-76
2026-03-07 17:39:21.443,RIOT-BLE-1,2058,,,,,,,-69
2026-03-07 17:39:21.488,RIOT-BLE-0,38157,,,,,,,-75
2026-03-07 17:39:21.490,RIOT-BLE-0,38158,,,,,,,-75
2026-03-07 17:39:21.498,RIOT-BLE-3,36554,,,,,,,-75
2026-03-07 17:39:21.538,RIOT-BLE-0,38159,,,,,,,-71
2026-03-07 17:39:21.543,RIOT-BLE-1,2059,,,,,,,-67
2026-03-07 17:39:21.626,RIOT-BLE-2,1160,,,,,,,-78
2026-03-07 17:39:21.637,RIOT-BLE-0,38160,,,,,,,-76
2026-03-07 17:39:21.643,RIOT-BLE-1,2060,,,,,,,-66
2026-03-07 17:39:21.648,RIOT-BLE-3,36555,,,,,,,-75
2026-03-07 17:39:21.676,RIOT-BLE-2,1161,,,,,,,-77
2026-03-07 17:39:21.698,RIOT-BLE-3,36556,,,,,,,-75
2026-03-07 17:39:21.743,RIOT-BLE-1,2061,,,,,,,-72
2026-03-07 17:39:21.776,RIOT-BLE-2,1162,,,,,,,-82
2026-03-07 17:39:21.798,RIOT-BLE-3,36557,,,,,,,-73
2026-03-07 17:39:21.843,RIOT-BLE-1,2062,,,,,,,-66
2026-03-07 17:39:21.876,RIOT-BLE-2,1163,,,,,,,-76
2026-03-07 17:39:21.888,RIOT-BLE-0,38161,,,,,,,-75
2026-03-07 17:39:21.890,RIOT-BLE-0,38162,,,,,,,-76
2026-03-07 17:39:21.898,RIOT-BLE-3,36558,,,,,,,-74
2026-03-07 17:39:21.926,RIOT-BLE-2,1164,,,,,,,-76
