ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 17:54:14.947,RIOT-BLE-0,6664,,,,,,,-77
2026-03-06 17:54:14.950,RIOT-BLE-0,6668,,,,,,,-79
2026-03-06 17:54:15.041,RIOT-BLE-3,688,,,,,,,-72
2026-03-06 17:54:15.043,RIOT-BLE-3,689,,,,,,,-72
2026-03-06 17:54:15.075,RIOT-BLE-1,10099,,,,,,,-73
2026-03-06 17:54:15.077,RIOT-BLE-1,10100,,,,,,,-74
2026-03-06 17:54:15.286,RIOT-BLE-2,12600,,,,,,,-74
2026-03-06 17:54:15.288,RIOT-BLE-2,12601,,,,,,,-74
2026-03-06 17:54:15.325,RIOT-BLE-1,10104,,,,,,,-77
2026-03-06 17:54:15.525,RIOT-BLE-1,10105,,,,,,,-76
2026-03-06 17:54:15.527,RIOT-BLE-1,10106,,,,,,,-76
2026-03-06 17:54:15.625,RIOT-BLE-1,10108,,,,,,,-76
2026-03-06 17:54:15.686,RIOT-BLE-2,12605,,,,,,,-79
2026-03-06 17:54:15.775,RIOT-BLE-1,10109,,,,,,,-76
2026-03-06 17:54:15.825,RIOT-BLE-1,10110,,,,,,,-76
2026-03-06 17:54:15.841,RIOT-BLE-3,691,,,,,,,-76
2026-03-06 17:54:15.886,RIOT-BLE-2,12606,,,,,,,-74
2026-03-06 17:54:15.890,RIOT-BLE-3,692,,,,,,,-71
2026-03-06 17:54:15.936,RIOT-BLE-2,12609,,,,,,,-77
2026-03-06 17:54:15.986,RIOT-BLE-2,12611,,,,,,,-77
2026-03-06 17:54:15.991,RIOT-BLE-3,699,,,,,,,-77
2026-03-06 17:54:16.036,RIOT-BLE-2,12612,,,,,,,-77
2026-03-06 17:54:16.075,RIOT-BLE-1,10111,,,,,,,-78
2026-03-06 17:54:16.077,RIOT-BLE-1,10112,,,,,,,-78
2026-03-06 17:54:16.090,RIOT-BLE-3,700,,,,,,,-75
2026-03-06 17:54:16.140,RIOT-BLE-3,701,,,,,,,-78
2026-03-06 17:54:16.186,RIOT-BLE-2,12613,,,,,,,-77
2026-03-06 17:54:16.241,RIOT-BLE-3,702,,,,,,,-78
2026-03-06 17:54:16.436,RIOT-BLE-2,12614,,,,,,,-75
2026-03-06 17:54:16.541,RIOT-BLE-3,703,,,,,,,-76
2026-03-06 17:54:16.543,RIOT-BLE-3,704,,,,,,,-78
2026-03-06 17:54:16.836,RIOT-BLE-2,12615,,,,,,,-76
2026-03-06 17:54:16.838,RIOT-BLE-2,12617,,,,,,,-75
2026-03-06 17:54:16.925,RIOT-BLE-1,10113,,,,,,,-74
2026-03-06 17:54:16.927,RIOT-BLE-1,10114,,,,,,,-74
2026-03-06 17:54:17.025,RIOT-BLE-1,10122,,,,,,,-76
2026-03-06 17:54:17.125,RIOT-BLE-1,10123,,,,,,,-74
2026-03-06 17:54:17.236,RIOT-BLE-2,12621,,,,,,,-79
2026-03-06 17:54:17.247,RIOT-BLE-0,6669,,,,,,,-78
2026-03-06 17:54:17.486,RIOT-BLE-2,12622,,,,,,,-76
2026-03-06 17:54:17.489,RIOT-BLE-2,12625,,,,,,,-77
2026-03-06 17:54:17.741,RIOT-BLE-3,706,,,,,,,-79
2026-03-06 17:54:17.841,RIOT-BLE-3,707,,,,,,,-76
2026-03-06 17:54:17.843,RIOT-BLE-3,718,,,,,,,-77
2026-03-06 17:54:17.876,RIOT-BLE-1,10124,,,,,,,-76
2026-03-06 17:54:17.878,RIOT-BLE-1,10125,,,,,,,-77
2026-03-06 17:54:17.975,RIOT-BLE-1,10131,,,,,,,-74
2026-03-06 17:54:17.991,RIOT-BLE-3,719,,,,,,,-73
2026-03-06 17:54:18.036,RIOT-BLE-2,12627,,,,,,,-79
2026-03-06 17:54:18.086,RIOT-BLE-2,12628,,,,,,,-73
2026-03-06 17:54:18.089,RIOT-BLE-2,12632,,,,,,,-73
2026-03-06 17:54:18.191,RIOT-BLE-3,720,,,,,,,-74
2026-03-06 17:54:18.193,RIOT-BLE-3,721,,,,,,,-74
2026-03-06 17:54:18.241,RIOT-BLE-3,722,,,,,,,-72
2026-03-06 17:54:18.286,RIOT-BLE-2,12633,,,,,,,-76
2026-03-06 17:54:18.289,RIOT-BLE-2,12634,,,,,,,-77
2026-03-06 17:54:18.325,RIOT-BLE-1,10132,,,,,,,-73
2026-03-06 17:54:18.328,RIOT-BLE-1,10133,,,,,,,-73
2026-03-06 17:54:18.391,RIOT-BLE-3,723,,,,,,,-73
2026-03-06 17:54:18.397,RIOT-BLE-0,6670,,,,,,,-74
2026-03-06 17:54:18.400,RIOT-BLE-0,6691,,,,,,,-75
2026-03-06 17:54:18.491,RIOT-BLE-3,724,,,,,,,-76
2026-03-06 17:54:18.548,RIOT-BLE-0,6702,,,,,,,-78
2026-03-06 17:54:18.550,RIOT-BLE-0,6703,,,,,,,-76
2026-03-06 17:54:18.576,RIOT-BLE-1,10136,,,,,,,-73
2026-03-06 17:54:18.578,RIOT-BLE-1,10137,,,,,,,-73
2026-03-06 17:54:18.641,RIOT-BLE-3,725,,,,,,,-73
2026-03-06 17:54:18.643,RIOT-BLE-3,726,,,,,,,-72
2026-03-06 17:54:18.698,RIOT-BLE-0,6704,,,,,,,-78
2026-03-06 17:54:18.726,RIOT-BLE-1,10138,,,,,,,-75
2026-03-06 17:54:18.728,RIOT-BLE-1,10139,,,,,,,-74
2026-03-06 17:54:18.736,RIOT-BLE-2,12635,,,,,,,-74
2026-03-06 17:54:18.739,RIOT-BLE-2,12636,,,,,,,-74
2026-03-06 17:54:18.741,RIOT-BLE-3,727,,,,,,,-76
2026-03-06 17:54:18.826,RIOT-BLE-1,10140,,,,,,,-75
2026-03-06 17:54:18.841,RIOT-BLE-3,728,,,,,,,-71
2026-03-06 17:54:18.898,RIOT-BLE-0,6705,,,,,,,-78
2026-03-06 17:54:18.901,RIOT-BLE-0,6706,,,,,,,-77
2026-03-06 17:54:18.976,RIOT-BLE-1,10141,,,,,,,-74
2026-03-06 17:54:19.036,RIOT-BLE-2,12639,,,,,,,-74
2026-03-06 17:54:19.039,RIOT-BLE-2,12640,,,,,,,-74
2026-03-06 17:54:19.041,RIOT-BLE-3,729,,,,,,,-70
2026-03-06 17:54:19.044,RIOT-BLE-3,730,,,,,,,-70
2026-03-06 17:54:19.047,RIOT-BLE-0,6707,,,,,,,-77
2026-03-06 17:54:19.087,RIOT-BLE-2,12642,,,,,,,-75
2026-03-06 17:54:19.141,RIOT-BLE-3,731,,,,,,,-75
2026-03-06 17:54:19.148,RIOT-BLE-0,6708,,,,,,,-73
2026-03-06 17:54:19.176,RIOT-BLE-1,10142,,,,,,,-74
2026-03-06 17:54:19.178,RIOT-BLE-1,10143,,,,,,,-75
2026-03-06 17:54:19.198,RIOT-BLE-0,6709,,,,,,,-74
2026-03-06 17:54:19.248,RIOT-BLE-0,6710,,,,,,,-71
2026-03-06 17:54:19.291,RIOT-BLE-3,732,,,,,,,-73
2026-03-06 17:54:19.348,RIOT-BLE-0,6711,,,,,,,-74
2026-03-06 17:54:19.375,RIOT-BLE-1,10144,,,,,,,-75
2026-03-06 17:54:19.378,RIOT-BLE-1,10145,,,,,,,-75
2026-03-06 17:54:19.387,RIOT-BLE-2,12643,,,,,,,-79
2026-03-06 17:54:19.390,RIOT-BLE-2,12644,,,,,,,-78
2026-03-06 17:54:19.392,RIOT-BLE-3,733,,,,,,,-76
2026-03-06 17:54:19.425,RIOT-BLE-1,10146,,,,,,,-74
2026-03-06 17:54:19.498,RIOT-BLE-0,6712,,,,,,,-72
2026-03-06 17:54:19.548,RIOT-BLE-0,6713,,,,,,,-73
2026-03-06 17:54:19.576,RIOT-BLE-1,10147,,,,,,,-74
2026-03-06 17:54:19.641,RIOT-BLE-3,734,,,,,,,-68
2026-03-06 17:54:19.643,RIOT-BLE-3,735,,,,,,,-68
2026-03-06 17:54:19.648,RIOT-BLE-0,6714,,,,,,,-72
2026-03-06 17:54:19.741,RIOT-BLE-3,737,,,,,,,-66
2026-03-06 17:54:19.748,RIOT-BLE-0,6715,,,,,,,-74
2026-03-06 17:54:19.787,RIOT-BLE-2,12646,,,,,,,-73
2026-03-06 17:54:19.837,RIOT-BLE-2,12647,,,,,,,-75
2026-03-06 17:54:19.887,RIOT-BLE-2,12650,,,,,,,-75
2026-03-06 17:54:19.941,RIOT-BLE-3,738,,,,,,,-72
2026-03-06 17:54:19.943,RIOT-BLE-3,739,,,,,,,-73
2026-03-06 17:54:20.041,RIOT-BLE-3,740,,,,,,,-72
2026-03-06 17:54:20.098,RIOT-BLE-0,6716,,,,,,,-74
2026-03-06 17:54:20.100,RIOT-BLE-0,6717,,,,,,,-75
2026-03-06 17:54:20.148,RIOT-BLE-0,6719,,,,,,,-75
2026-03-06 17:54:20.291,RIOT-BLE-3,741,,,,,,,-71
2026-03-06 17:54:20.294,RIOT-BLE-3,742,,,,,,,-71
2026-03-06 17:54:20.326,RIOT-BLE-1,10148,,,,,,,-75
2026-03-06 17:54:20.328,RIOT-BLE-1,10149,,,,,,,-76
2026-03-06 17:54:20.341,RIOT-BLE-3,743,,,,,,,-78
2026-03-06 17:54:20.442,RIOT-BLE-3,744,,,,,,,-74
2026-03-06 17:54:20.448,RIOT-BLE-0,6720,,,,,,,-73
2026-03-06 17:54:20.451,RIOT-BLE-0,6721,,,,,,,-72
2026-03-06 17:54:20.548,RIOT-BLE-0,6723,,,,,,,-73
2026-03-06 17:54:20.642,RIOT-BLE-3,745,,,,,,,-69
2026-03-06 17:54:20.644,RIOT-BLE-3,746,,,,,,,-70
2026-03-06 17:54:20.698,RIOT-BLE-0,6724,,,,,,,-76
2026-03-06 17:54:20.792,RIOT-BLE-3,747,,,,,,,-78
2026-03-06 17:54:20.848,RIOT-BLE-0,6725,,,,,,,-75
2026-03-06 17:54:20.851,RIOT-BLE-0,6726,,,,,,,-75
2026-03-06 17:54:20.891,RIOT-BLE-3,748,,,,,,,-74
2026-03-06 17:54:20.987,RIOT-BLE-2,12651,,,,,,,-75
2026-03-06 17:54:20.989,RIOT-BLE-2,12652,,,,,,,-74
2026-03-06 17:54:20.991,RIOT-BLE-3,749,,,,,,,-73
2026-03-06 17:54:20.998,RIOT-BLE-0,6727,,,,,,,-72
