ts,device,seq,temp_val,temp_scale,hum_val,hum_scale,press_val,press_scale,rssi
2026-03-06 16:34:10.504,RIOT-BLE-1,5522,,,,,,,-72
2026-03-06 16:34:10.513,RIOT-BLE-0,16501,,,,,,,-77
2026-03-06 16:34:10.554,RIOT-BLE-1,5523,,,,,,,-77
2026-03-06 16:34:10.567,RIOT-BLE-3,5412,,,,,,,-67
2026-03-06 16:34:10.613,RIOT-BLE-0,16502,,,,,,,-74
2026-03-06 16:34:10.667,RIOT-BLE-3,5413,,,,,,,-68
2026-03-06 16:34:10.763,RIOT-BLE-0,16503,,,,,,,-77
2026-03-06 16:34:10.767,RIOT-BLE-3,5414,,,,,,,-72
2026-03-06 16:34:10.813,RIOT-BLE-0,16504,,,,,,,-71
2026-03-06 16:34:10.867,RIOT-BLE-3,5415,,,,,,,-71
2026-03-06 16:34:10.913,RIOT-BLE-0,16505,,,,,,,-73
2026-03-06 16:34:10.968,RIOT-BLE-3,5416,,,,,,,-69
2026-03-06 16:34:11.004,RIOT-BLE-1,5524,,,,,,,-77
2026-03-06 16:34:11.006,RIOT-BLE-1,5525,,,,,,,-76
2026-03-06 16:34:11.013,RIOT-BLE-0,16506,,,,,,,-74
2026-03-06 16:34:11.068,RIOT-BLE-3,5417,,,,,,,-75
2026-03-06 16:34:11.104,RIOT-BLE-1,5528,,,,,,,-75
2026-03-06 16:34:11.113,RIOT-BLE-0,16507,,,,,,,-79
2026-03-06 16:34:11.154,RIOT-BLE-1,5529,,,,,,,-76
2026-03-06 16:34:11.168,RIOT-BLE-3,5418,,,,,,,-70
2026-03-06 16:34:11.213,RIOT-BLE-0,16508,,,,,,,-69
2026-03-06 16:34:11.254,RIOT-BLE-1,5530,,,,,,,-73
2026-03-06 16:34:11.313,RIOT-BLE-0,16509,,,,,,,-74
2026-03-06 16:34:11.367,RIOT-BLE-3,5419,,,,,,,-74
2026-03-06 16:34:11.370,RIOT-BLE-3,5420,,,,,,,-74
2026-03-06 16:34:11.469,RIOT-BLE-3,5421,,,,,,,-75
2026-03-06 16:34:11.513,RIOT-BLE-0,16510,,,,,,,-76
2026-03-06 16:34:11.515,RIOT-BLE-0,16511,,,,,,,-78
2026-03-06 16:34:11.554,RIOT-BLE-1,5531,,,,,,,-79
2026-03-06 16:34:11.556,RIOT-BLE-1,5532,,,,,,,-79
2026-03-06 16:34:11.571,RIOT-BLE-3,5422,,,,,,,-76
2026-03-06 16:34:11.713,RIOT-BLE-0,16512,,,,,,,-78
2026-03-06 16:34:11.765,RIOT-BLE-0,16513,,,,,,,-72
2026-03-06 16:34:11.813,RIOT-BLE-0,16514,,,,,,,-78
2026-03-06 16:34:11.874,RIOT-BLE-3,5423,,,,,,,-71
2026-03-06 16:34:11.876,RIOT-BLE-3,5424,,,,,,,-71
2026-03-06 16:34:11.905,RIOT-BLE-1,5534,,,,,,,-72
2026-03-06 16:34:11.907,RIOT-BLE-1,5535,,,,,,,-72
2026-03-06 16:34:11.913,RIOT-BLE-0,16515,,,,,,,-72
2026-03-06 16:34:12.013,RIOT-BLE-0,16516,,,,,,,-72
2026-03-06 16:34:12.018,RIOT-BLE-3,5426,,,,,,,-64
2026-03-06 16:34:12.113,RIOT-BLE-0,16517,,,,,,,-77
2026-03-06 16:34:12.118,RIOT-BLE-3,5427,,,,,,,-71
2026-03-06 16:34:12.154,RIOT-BLE-1,5537,,,,,,,-78
2026-03-06 16:34:12.168,RIOT-BLE-3,5428,,,,,,,-72
2026-03-06 16:34:12.204,RIOT-BLE-1,5538,,,,,,,-73
2026-03-06 16:34:12.213,RIOT-BLE-0,16518,,,,,,,-78
2026-03-06 16:34:12.268,RIOT-BLE-3,5429,,,,,,,-67
2026-03-06 16:34:12.304,RIOT-BLE-1,5540,,,,,,,-71
2026-03-06 16:34:12.368,RIOT-BLE-3,5430,,,,,,,-68
2026-03-06 16:34:12.413,RIOT-BLE-0,16519,,,,,,,-70
2026-03-06 16:34:12.415,RIOT-BLE-0,16520,,,,,,,-71
2026-03-06 16:34:12.454,RIOT-BLE-1,5541,,,,,,,-80
2026-03-06 16:34:12.457,RIOT-BLE-1,5542,,,,,,,-81
2026-03-06 16:34:12.468,RIOT-BLE-3,5431,,,,,,,-71
2026-03-06 16:34:12.513,RIOT-BLE-0,16521,,,,,,,-77
2026-03-06 16:34:12.555,RIOT-BLE-1,5543,,,,,,,-73
2026-03-06 16:34:12.568,RIOT-BLE-3,5432,,,,,,,-64
2026-03-06 16:34:12.613,RIOT-BLE-0,16522,,,,,,,-74
2026-03-06 16:34:12.655,RIOT-BLE-1,5544,,,,,,,-74
2026-03-06 16:34:12.668,RIOT-BLE-3,5433,,,,,,,-61
2026-03-06 16:34:12.763,RIOT-BLE-0,16523,,,,,,,-70
2026-03-06 16:34:12.768,RIOT-BLE-3,5434,,,,,,,-72
2026-03-06 16:34:12.813,RIOT-BLE-0,16524,,,,,,,-71
2026-03-06 16:34:12.855,RIOT-BLE-1,5545,,,,,,,-74
2026-03-06 16:34:12.857,RIOT-BLE-1,5546,,,,,,,-74
2026-03-06 16:34:12.867,RIOT-BLE-3,5435,,,,,,,-68
2026-03-06 16:34:12.954,RIOT-BLE-1,5547,,,,,,,-81
2026-03-06 16:34:12.967,RIOT-BLE-3,5436,,,,,,,-62
2026-03-06 16:34:13.013,RIOT-BLE-0,16525,,,,,,,-73
2026-03-06 16:34:13.015,RIOT-BLE-0,16526,,,,,,,-73
2026-03-06 16:34:13.068,RIOT-BLE-3,5437,,,,,,,-70
2026-03-06 16:34:13.154,RIOT-BLE-1,5548,,,,,,,-72
2026-03-06 16:34:13.157,RIOT-BLE-1,5549,,,,,,,-72
2026-03-06 16:34:13.163,RIOT-BLE-0,16527,,,,,,,-81
2026-03-06 16:34:13.168,RIOT-BLE-3,5438,,,,,,,-65
2026-03-06 16:34:13.215,RIOT-BLE-0,16528,,,,,,,-74
2026-03-06 16:34:13.255,RIOT-BLE-1,5550,,,,,,,-73
2026-03-06 16:34:13.268,RIOT-BLE-3,5439,,,,,,,-62
2026-03-06 16:34:13.317,RIOT-BLE-0,16529,,,,,,,-74
2026-03-06 16:34:13.355,RIOT-BLE-1,5551,,,,,,,-73
2026-03-06 16:34:13.368,RIOT-BLE-3,5440,,,,,,,-64
2026-03-06 16:34:13.414,RIOT-BLE-0,16530,,,,,,,-71
2026-03-06 16:34:13.455,RIOT-BLE-1,5552,,,,,,,-70
2026-03-06 16:34:13.468,RIOT-BLE-3,5441,,,,,,,-67
